order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2023-116652,9/15/2022,9/19/2022,Rick Duston,Other,Peel-Off China Markers,Consumer,Office Supplies,Art,West,94122,San Francisco,California,United States,0,41.706,10,99.3,0.42
US-2023-116652,9/15/2022,9/19/2022,Rick Duston,Cardinal,Cardinal Poly Pocket Divider Pockets for Ring Binders,Consumer,Office Supplies,Binders,West,94122,San Francisco,California,United States,0.2,0.84,1,2.688,0.3125
US-2023-121888,9/15/2022,9/17/2022,Carl Ludwig,Atlantic,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Consumer,Furniture,Bookcases,East,2149,Everett,Massachusetts,United States,0,203.5644,3,782.94,0.26
US-2023-121888,9/15/2022,9/17/2022,Carl Ludwig,Avery,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Consumer,Office Supplies,Art,East,2149,Everett,Massachusetts,United States,0,6.512,2,16.28,0.4
US-2023-121888,9/15/2022,9/17/2022,Carl Ludwig,Wilson Jones,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Consumer,Office Supplies,Binders,East,2149,Everett,Massachusetts,United States,0,116.3904,7,242.48,0.48
US-2023-121888,9/15/2022,9/17/2022,Carl Ludwig,GE,GE DSL Phone Line Filter,Consumer,Technology,Phones,East,2149,Everett,Massachusetts,United States,0,11.5971,1,39.99,0.29
US-2023-124205,9/15/2022,9/19/2022,Theresa Coyne,SAFCO,SAFCO Folding Chair Trolley,Corporate,Furniture,Chairs,East,8701,Lakewood,New Jersey,United States,0,143.6288,4,512.96,0.28
US-2023-124205,9/15/2022,9/19/2022,Theresa Coyne,DAX,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Corporate,Furniture,Furnishings,East,8701,Lakewood,New Jersey,United States,0,18.96,5,47.4,0.4
US-2023-124205,9/15/2022,9/19/2022,Theresa Coyne,Other,"Contico 72""H Heavy-Duty Storage System",Corporate,Office Supplies,Storage,East,8701,Lakewood,New Jersey,United States,0,0,2,81.96,0
US-2023-124205,9/15/2022,9/19/2022,Theresa Coyne,Plantronics,Plantronics 81402,Corporate,Technology,Phones,East,8701,Lakewood,New Jersey,United States,0,102.9444,6,395.94,0.26
US-2023-127096,9/15/2022,9/17/2022,Christopher Schild,Bretford,Bretford Rectangular Conference Table Tops,Home Office,Furniture,Tables,West,94109,San Francisco,California,United States,0.2,11.2839,1,300.904,0.0375
US-2023-130043,9/15/2022,9/19/2022,Brenda Bowman,Xerox,Xerox 1897,Corporate,Office Supplies,Paper,Central,77070,Houston,Texas,United States,0.2,11.5536,8,31.872,0.3625
US-2023-132353,9/15/2022,9/17/2022,Dave Brooks,Avaya,Avaya 5420 Digital phone,Consumer,Technology,Phones,Central,60653,Chicago,Illinois,United States,0.2,20.2485,3,323.976,0.0625
US-2023-134418,9/15/2022,9/20/2022,Gene McClure,BIC,BIC Brite Liner Highlighters,Consumer,Office Supplies,Art,West,98103,Seattle,Washington,United States,0,5.2164,3,12.42,0.42
US-2023-139822,9/15/2022,9/21/2022,Dean percer,Eldon,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Home Office,Office Supplies,Storage,East,6708,Waterbury,Connecticut,United States,0,10.8136,2,38.62,0.28
US-2023-139822,9/15/2022,9/21/2022,Dean percer,Micro Innovations,Micro Innovations Wireless Classic Keyboard with Mouse,Home Office,Technology,Accessories,East,6708,Waterbury,Connecticut,United States,0,10.7964,2,59.98,0.18
US-2023-145737,9/15/2022,9/20/2022,Alan Barnes,Xerox,Xerox 1893,Consumer,Office Supplies,Paper,South,37087,Lebanon,Tennessee,United States,0.2,59.4355,5,163.96,0.3625
US-2023-146185,9/15/2022,9/19/2022,Charles Crestani,Other,Prismacolor Color Pencil Set,Consumer,Office Supplies,Art,Central,77095,Houston,Texas,United States,0.2,8.3328,2,31.744,0.2625
US-2023-163020,9/15/2022,9/19/2022,Meg O'Connel,Master Caster,"Master Caster Door Stop, Brown",Home Office,Furniture,Furnishings,East,10009,New York City,New York,United States,0,12.0904,7,35.56,0.34
US-2023-163300,9/15/2022,9/21/2022,Erica Smith,Global,Global Deluxe Steno Chair,Consumer,Furniture,Chairs,West,90049,Los Angeles,California,United States,0.2,-20.7846,3,184.752,-0.1125
US-2023-163300,9/15/2022,9/21/2022,Erica Smith,GBC,GBC DocuBind 200 Manual Binding Machine,Consumer,Office Supplies,Binders,West,90049,Los Angeles,California,United States,0.2,884.058,7,2357.488,0.375
US-2023-163300,9/15/2022,9/21/2022,Erica Smith,Panasonic,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Consumer,Technology,Phones,West,90049,Los Angeles,California,United States,0.2,32.3351,7,369.544,0.0875
US-2023-165008,9/15/2022,9/17/2022,Doug O'Connell,Avery,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Consumer,Office Supplies,Binders,West,84106,Salt Lake City,Utah,United States,0.2,106.9578,9,295.056,0.3625
US-2023-112984,9/16/2022,9/18/2022,Evan Henry,Xerox,Xerox 1927,Consumer,Office Supplies,Paper,East,19143,Philadelphia,Pennsylvania,United States,0.2,6.42,6,20.544,0.3125
US-2023-118136,9/16/2022,9/17/2022,Barry Blumstein,Newell,Newell 330,Corporate,Office Supplies,Art,West,90301,Inglewood,California,United States,0,1.5548,1,5.98,0.26
US-2023-118136,9/16/2022,9/17/2022,Barry Blumstein,Ampad,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Corporate,Office Supplies,Paper,West,90301,Inglewood,California,United States,0,4.0572,2,8.82,0.46
US-2023-130715,9/16/2022,9/20/2022,Craig Yedwab,Other,"OIC Colored Binder Clips, Assorted Sizes",Corporate,Office Supplies,Fasteners,West,94110,San Francisco,California,United States,0,8.771,5,17.9,0.49
US-2023-134173,9/16/2022,9/21/2022,Adam Bellavance,Xerox,Xerox 231,Home Office,Office Supplies,Paper,East,19143,Philadelphia,Pennsylvania,United States,0.2,7.2576,4,20.736,0.35
US-2023-136448,9/16/2022,9/18/2022,Adam Shillingsburg,Eldon,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Consumer,Furniture,Furnishings,East,19143,Philadelphia,Pennsylvania,United States,0.2,2.2512,3,22.512,0.1
US-2023-136448,9/16/2022,9/18/2022,Adam Shillingsburg,GBC,GBC DocuBind TL300 Electric Binding System,Consumer,Office Supplies,Binders,East,19143,Philadelphia,Pennsylvania,United States,0.7,-412.6154,2,538.194,-0.766666667
US-2023-136448,9/16/2022,9/18/2022,Adam Shillingsburg,Other,Binder Posts,Consumer,Office Supplies,Binders,East,19143,Philadelphia,Pennsylvania,United States,0.7,-2.7552,2,3.444,-0.8
US-2023-136448,9/16/2022,9/18/2022,Adam Shillingsburg,Logitech,Logitech Trackman Marble Mouse,Consumer,Technology,Accessories,East,19143,Philadelphia,Pennsylvania,United States,0.2,19.7934,3,71.976,0.275
US-2023-136448,9/16/2022,9/18/2022,Adam Shillingsburg,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Consumer,Technology,Accessories,East,19143,Philadelphia,Pennsylvania,United States,0.2,14.3952,2,47.984,0.3
US-2023-141446,9/16/2022,9/18/2022,Craig Leslie,KeyTronic,KeyTronic E03601U1 - Keyboard - Beige,Home Office,Technology,Accessories,South,41042,Florence,Kentucky,United States,0,3.24,1,18,0.18
US-2023-144113,9/16/2022,9/20/2022,Jay Fein,Other,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Consumer,Office Supplies,Envelopes,Central,78745,Austin,Texas,United States,0.2,6.3684,2,17.568,0.3625
US-2023-144113,9/16/2022,9/20/2022,Jay Fein,Clearsounds,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Consumer,Technology,Phones,Central,78745,Austin,Texas,United States,0.2,5.5992,1,55.992,0.1
US-2023-105669,9/17/2022,9/22/2022,Sanjit Jacobs,Global,"Global Wood Trimmed Manager's Task Chair, Khaki",Home Office,Furniture,Chairs,Central,77036,Houston,Texas,United States,0.3,-77.333,5,318.43,-0.242857143
US-2023-105669,9/17/2022,9/22/2022,Sanjit Jacobs,Newell,Newell Chalk Holder,Home Office,Office Supplies,Art,Central,77036,Houston,Texas,United States,0.2,3.2214,3,9.912,0.325
US-2023-105669,9/17/2022,9/22/2022,Sanjit Jacobs,Wilson Jones,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Home Office,Office Supplies,Binders,Central,77036,Houston,Texas,United States,0.8,-10.15,5,5.8,-1.75
US-2023-105669,9/17/2022,9/22/2022,Sanjit Jacobs,Polycom,Polycom VoiceStation 500 Conference phone,Home Office,Technology,Phones,Central,77036,Houston,Texas,United States,0.2,88.485,6,1415.76,0.0625
US-2023-112515,9/17/2022,9/21/2022,Alan Schoenberger,Global,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Corporate,Furniture,Bookcases,West,84604,Provo,Utah,United States,0,77.5764,3,1292.94,0.06
US-2023-112515,9/17/2022,9/21/2022,Alan Schoenberger,Avery,Avery Non-Stick Binders,Corporate,Office Supplies,Binders,West,84604,Provo,Utah,United States,0.2,3.5022,3,10.776,0.325
US-2023-112515,9/17/2022,9/21/2022,Alan Schoenberger,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Corporate,Office Supplies,Binders,West,84604,Provo,Utah,United States,0.2,4.2717,3,11.784,0.3625
US-2023-112515,9/17/2022,9/21/2022,Alan Schoenberger,GBC,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Corporate,Office Supplies,Binders,West,84604,Provo,Utah,United States,0.2,8.9544,2,25.584,0.35
US-2023-112515,9/17/2022,9/21/2022,Alan Schoenberger,Avery,Avery 514,Corporate,Office Supplies,Labels,West,84604,Provo,Utah,United States,0,7.056,5,14.4,0.49
US-2023-112515,9/17/2022,9/21/2022,Alan Schoenberger,Other,Green Bar Computer Printout Paper,Corporate,Office Supplies,Paper,West,84604,Provo,Utah,United States,0,80.7912,3,164.88,0.49
US-2023-112515,9/17/2022,9/21/2022,Alan Schoenberger,Other,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Corporate,Office Supplies,Storage,West,84604,Provo,Utah,United States,0,65.435,2,261.74,0.25
US-2023-126928,9/17/2022,9/23/2022,Gary Zandusky,Other,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Consumer,Office Supplies,Storage,East,7960,Morristown,New Jersey,United States,0,9.534,3,34.05,0.28
US-2023-126928,9/17/2022,9/23/2022,Gary Zandusky,Lexmark,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Consumer,Technology,Machines,East,7960,Morristown,New Jersey,United States,0,225.6,4,480,0.47
US-2023-137470,9/17/2022,9/17/2022,Tom Prescott,Xerox,Xerox 1984,Consumer,Office Supplies,Paper,West,98115,Seattle,Washington,United States,0,6.3504,2,12.96,0.49
US-2023-142293,9/17/2022,9/20/2022,Shahid Collister,Logitech,Logitech Trackman Marble Mouse,Consumer,Technology,Accessories,West,83704,Boise,Idaho,United States,0,37.7874,3,89.97,0.42
US-2023-157931,9/17/2022,9/22/2022,Meg O'Connel,Global,Global Ergonomic Managers Chair,Home Office,Furniture,Chairs,South,30076,Roswell,Georgia,United States,0,188.2192,4,723.92,0.26
US-2023-157931,9/17/2022,9/22/2022,Meg O'Connel,Easy-staple paper,Easy-staple paper,Home Office,Office Supplies,Paper,South,30076,Roswell,Georgia,United States,0,49.9704,3,106.32,0.47
US-2023-106180,9/18/2022,9/23/2022,Sally Hughsby,Newell,Newell 343,Corporate,Office Supplies,Art,West,94122,San Francisco,California,United States,0,2.3814,3,8.82,0.27
US-2023-106180,9/18/2022,9/23/2022,Sally Hughsby,Other,Convenience Packs of Business Envelopes,Corporate,Office Supplies,Envelopes,West,94122,San Francisco,California,United States,0,5.1042,3,10.86,0.47
US-2023-106180,9/18/2022,9/23/2022,Sally Hughsby,Xerox,Xerox 1911,Corporate,Office Supplies,Paper,West,94122,San Francisco,California,United States,0,68.976,3,143.7,0.48
US-2023-131016,9/18/2022,9/20/2022,Dan Campbell,Newell,Newell 314,Consumer,Office Supplies,Art,Central,76017,Arlington,Texas,United States,0.2,0.558,2,8.928,0.0625
US-2023-131016,9/18/2022,9/20/2022,Dan Campbell,Acco,Acco Perma 2700 Stacking Storage Drawers,Consumer,Office Supplies,Storage,Central,76017,Arlington,Texas,United States,0.2,-2.974,2,47.584,-0.0625
US-2023-133333,9/18/2022,9/22/2022,Barry Französisch,Adams,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Corporate,Office Supplies,Paper,Central,54302,Green Bay,Wisconsin,United States,0,10.224,4,22.72,0.45
US-2023-134439,9/18/2022,9/23/2022,Tamara Manning,Adams,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Consumer,Office Supplies,Paper,Central,68801,Grand Island,Nebraska,United States,0,7.98,2,15.96,0.5
US-2023-140508,9/18/2022,9/21/2022,Pete Armstrong,Other,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Home Office,Office Supplies,Envelopes,Central,75220,Dallas,Texas,United States,0.2,35.89,4,114.848,0.3125
US-2023-148068,9/18/2022,9/25/2022,Muhammed MacIntyre,Ultra,Ultra Door Push Plate,Corporate,Furniture,Furnishings,East,10035,New York City,New York,United States,0,3.2406,2,9.82,0.33
US-2023-148068,9/18/2022,9/25/2022,Muhammed MacIntyre,Xerox,Xerox 203,Corporate,Office Supplies,Paper,East,10035,New York City,New York,United States,0,9.3312,3,19.44,0.48
US-2023-164756,9/18/2022,9/22/2022,Saphhira Shifley,Master Caster,"Master Caster Door Stop, Gray",Corporate,Furniture,Furnishings,South,31907,Columbus,Georgia,United States,0,6.9088,4,20.32,0.34
US-2023-164756,9/18/2022,9/22/2022,Saphhira Shifley,Hunt,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Corporate,Office Supplies,Art,South,31907,Columbus,Georgia,United States,0,34.182,3,113.94,0.3
US-2023-164756,9/18/2022,9/22/2022,Saphhira Shifley,Other,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Corporate,Office Supplies,Paper,South,31907,Columbus,Georgia,United States,0,24.4608,7,50.96,0.48
US-2023-164756,9/18/2022,9/22/2022,Saphhira Shifley,Xerox,Xerox 1917,Corporate,Office Supplies,Paper,South,31907,Columbus,Georgia,United States,0,114.9385,5,244.55,0.47
US-2023-164756,9/18/2022,9/22/2022,Saphhira Shifley,Xerox,Xerox 1997,Corporate,Office Supplies,Paper,South,31907,Columbus,Georgia,United States,0,12.4416,4,25.92,0.48
US-2023-164756,9/18/2022,9/22/2022,Saphhira Shifley,Fiskars,"Fiskars 8"" Scissors, 2/Pack",Corporate,Office Supplies,Supplies,South,31907,Columbus,Georgia,United States,0,9.9992,2,34.48,0.29
US-2023-164756,9/18/2022,9/22/2022,Saphhira Shifley,Other,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Corporate,Technology,Phones,South,31907,Columbus,Georgia,United States,0,26.7904,8,95.68,0.28
US-2023-164756,9/18/2022,9/22/2022,Saphhira Shifley,AT&T,AT&T CL83451 4-Handset Telephone,Corporate,Technology,Phones,South,31907,Columbus,Georgia,United States,0,119.4742,2,411.98,0.29
US-2023-166856,9/18/2022,9/22/2022,Tony Sayre,Wilson Jones,Wilson Jones Easy Flow II Sheet Lifters,Consumer,Office Supplies,Binders,West,88101,Clovis,New Mexico,United States,0.2,3.528,7,10.08,0.35
US-2023-166856,9/18/2022,9/22/2022,Tony Sayre,Kingston,Kingston Digital DataTraveler 64GB USB 2.0,Consumer,Technology,Accessories,West,88101,Clovis,New Mexico,United States,0,8.1072,3,101.34,0.08
US-2023-102974,9/19/2022,9/24/2022,Dave Poirier,Boston,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Corporate,Office Supplies,Art,West,90032,Los Angeles,California,United States,0,6.0632,2,23.32,0.26
US-2023-102974,9/19/2022,9/24/2022,Dave Poirier,Newell,Newell 33,Corporate,Office Supplies,Art,West,90032,Los Angeles,California,United States,0,4.8546,3,16.74,0.29
US-2023-102974,9/19/2022,9/24/2022,Dave Poirier,Microsoft,Microsoft Natural Ergonomic Keyboard 4000,Corporate,Technology,Accessories,West,90032,Los Angeles,California,United States,0,31.4895,5,149.95,0.21
US-2023-139619,9/19/2022,9/23/2022,Erin Smith,Advantus,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Corporate,Office Supplies,Storage,South,32935,Melbourne,Florida,United States,0.2,9.5616,2,95.616,0.1
US-2023-139787,9/19/2022,9/23/2022,Julie Prescott,Sanford,SANFORD Major Accent Highlighters,Home Office,Office Supplies,Art,South,31907,Columbus,Georgia,United States,0,13.452,5,35.4,0.38
US-2023-143378,9/19/2022,9/25/2022,Justin Ritter,O'Sullivan,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Corporate,Furniture,Bookcases,West,97477,Springfield,Oregon,United States,0.7,-128.2388,2,72.588,-1.766666667
US-2023-143378,9/19/2022,9/25/2022,Justin Ritter,Howard Miller,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Corporate,Furniture,Furnishings,West,97477,Springfield,Oregon,United States,0.2,61.3824,8,409.216,0.15
US-2023-143378,9/19/2022,9/25/2022,Justin Ritter,Other,Peel-Off China Markers,Corporate,Office Supplies,Art,West,97477,Springfield,Oregon,United States,0.2,6.5538,3,23.832,0.275
US-2023-143378,9/19/2022,9/25/2022,Justin Ritter,Other,Mophie Juice Pack Helium for iPhone,Corporate,Technology,Phones,West,97477,Springfield,Oregon,United States,0.2,19.1976,3,191.976,0.1
US-2023-148866,9/19/2022,9/24/2022,Jessica Myrick,Xerox,Xerox 228,Consumer,Office Supplies,Paper,East,10011,New York City,New York,United States,0,15.552,5,32.4,0.48
US-2023-153822,9/19/2022,9/25/2022,Adrian Barton,Other,Plastic Binding Combs,Consumer,Office Supplies,Binders,West,85023,Phoenix,Arizona,United States,0.7,-13.938,4,18.18,-0.766666667
US-2023-153822,9/19/2022,9/25/2022,Adrian Barton,Akro,Akro Stacking Bins,Consumer,Office Supplies,Storage,West,85023,Phoenix,Arizona,United States,0.2,-2.5248,2,12.624,-0.2
US-2023-153822,9/19/2022,9/25/2022,Adrian Barton,Sony,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,West,85023,Phoenix,Arizona,United States,0.2,4.4792,2,89.584,0.05
US-2023-153822,9/19/2022,9/25/2022,Adrian Barton,Polycom,Polycom VoiceStation 500 Conference phone,Consumer,Technology,Phones,West,85023,Phoenix,Arizona,United States,0.2,29.495,2,471.92,0.0625
US-2023-160801,9/19/2022,9/19/2022,Frank Gastineau,Acco,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Home Office,Office Supplies,Binders,East,19120,Philadelphia,Pennsylvania,United States,0.7,-3.3894,3,4.842,-0.7
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Global,Global Troy Executive Leather Low-Back Tilter,Consumer,Furniture,Chairs,East,10035,New York City,New York,United States,0.1,375.735,5,2254.41,0.166666667
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Global,"Global Leather Task Chair, Black",Consumer,Furniture,Chairs,East,10035,New York City,New York,United States,0.1,8.0991,1,80.991,0.1
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Hon,Hon Valutask Swivel Chairs,Consumer,Furniture,Chairs,East,10035,New York City,New York,United States,0.1,18.1764,3,272.646,0.066666667
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Hon,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Consumer,Furniture,Chairs,East,10035,New York City,New York,United States,0.1,609.7157,11,2888.127,0.211111111
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Pressboard,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Consumer,Office Supplies,Binders,East,10035,New York City,New York,United States,0.2,3.9771,3,11.784,0.3375
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Advantus,Advantus Push Pins,Consumer,Office Supplies,Fasteners,East,10035,New York City,New York,United States,0,1.7876,2,4.36,0.41
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,TOPS,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Consumer,Office Supplies,Paper,East,10035,New York City,New York,United States,0,18.1044,9,38.52,0.47
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Adams,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Consumer,Office Supplies,Paper,East,10035,New York City,New York,United States,0,6.3296,2,13.76,0.46
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Other,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Consumer,Office Supplies,Storage,East,10035,New York City,New York,United States,0,12.712,4,45.4,0.28
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,SanDisk,SanDisk Cruzer 64 GB USB Flash Drive,Consumer,Technology,Accessories,East,10035,New York City,New York,United States,0,21.792,2,72.64,0.3
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Logitech,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Consumer,Technology,Accessories,East,10035,New York City,New York,United States,0,20.3898,3,59.97,0.34
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Logitech,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Consumer,Technology,Accessories,East,10035,New York City,New York,United States,0,95.76,2,212.8,0.45
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Plantronics,Plantronics Cordless Phone Headset with In-line Volume - M214C,Consumer,Technology,Phones,East,10035,New York City,New York,United States,0,28.3095,3,104.85,0.27
US-2023-100111,9/20/2022,9/26/2022,Seth Vernon,Apple,Apple iPhone 5,Consumer,Technology,Phones,East,10035,New York City,New York,United States,0,350.9082,2,1299.66,0.27
US-2023-123351,9/21/2022,9/25/2022,Kean Thornton,Other,APC 7 Outlet Network SurgeArrest Surge Protector,Consumer,Office Supplies,Appliances,South,31907,Columbus,Georgia,United States,0,24.144,1,80.48,0.3
US-2023-132262,9/21/2022,9/23/2022,Muhammed Lee,Sony,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Consumer,Technology,Accessories,West,98103,Seattle,Washington,United States,0,15.1158,2,71.98,0.21
US-2023-132262,9/21/2022,9/23/2022,Muhammed Lee,Logitech,Logitech M510 Wireless Mouse,Consumer,Technology,Accessories,West,98103,Seattle,Washington,United States,0,26.3934,2,79.98,0.33
US-2023-133074,9/21/2022,9/25/2022,Doug Bickford,Adams,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Consumer,Office Supplies,Paper,West,94109,San Francisco,California,United States,0,27.93,7,55.86,0.5
US-2023-146878,9/21/2022,9/27/2022,Dan Lawera,Avery,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Consumer,Office Supplies,Binders,South,33142,Miami,Florida,United States,0.7,-8.6058,1,12.294,-0.7
US-2023-151428,9/21/2022,9/26/2022,Rick Hansen,Avery,Avery Durable Binders,Consumer,Office Supplies,Binders,Central,55901,Rochester,Minnesota,United States,0,9.8784,7,20.16,0.49
US-2023-165155,9/21/2022,9/23/2022,Brendan Murry,Tenex,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Corporate,Office Supplies,Storage,West,90045,Los Angeles,California,United States,0,3.8775,1,15.51,0.25
US-2023-169817,9/21/2022,9/25/2022,Emily Burns,Other,Insertable Tab Indexes For Data Binders,Consumer,Office Supplies,Binders,East,19143,Philadelphia,Pennsylvania,United States,0.7,-1.5264,2,1.908,-0.8
US-2023-102967,9/22/2022,9/26/2022,Michael Granlund,Tenex,"Tenex Personal Project File with Scoop Front Design, Black",Home Office,Office Supplies,Storage,East,3301,Concord,New Hampshire,United States,0,17.524,5,67.4,0.26
US-2023-103226,9/22/2022,9/28/2022,David Wiener,Southworth,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Corporate,Office Supplies,Paper,West,87105,Albuquerque,New Mexico,United States,0,12.231,3,27.18,0.45
US-2023-108245,9/22/2022,9/27/2022,Sally Hughsby,Other,Insertable Tab Post Binder Dividers,Corporate,Office Supplies,Binders,Central,77581,Pearland,Texas,United States,0.8,-18.5262,7,11.228,-1.65
US-2023-108245,9/22/2022,9/27/2022,Sally Hughsby,Staple envelope,Staple envelope,Corporate,Office Supplies,Envelopes,Central,77581,Pearland,Texas,United States,0.2,5.022,3,13.392,0.375
US-2023-117009,9/22/2022,9/28/2022,Berenike Kampe,Fiskars,Fiskars Softgrip Scissors,Consumer,Office Supplies,Supplies,West,92704,Santa Ana,California,United States,0,6.1488,2,21.96,0.28
US-2023-122196,9/22/2022,9/24/2022,Christina Anderson,GE,GE 30524EE4,Consumer,Technology,Phones,East,19805,Wilmington,Delaware,United States,0,113.6742,2,391.98,0.29
US-2023-136000,9/22/2022,9/25/2022,Shaun Chance,GBC,GBC Poly Designer Binding Covers,Corporate,Office Supplies,Binders,East,10009,New York City,New York,United States,0.2,14.5638,3,40.176,0.3625
US-2023-158379,9/22/2022,9/26/2022,Joseph Airdo,Other,Clear Mylar Reinforcing Strips,Consumer,Office Supplies,Binders,East,19134,Philadelphia,Pennsylvania,United States,0.7,-4.2987,1,5.607,-0.766666667
US-2023-158379,9/22/2022,9/26/2022,Joseph Airdo,Martin-Yale,Martin Yale Chadless Opener Electric Letter Opener,Consumer,Office Supplies,Supplies,East,19134,Philadelphia,Pennsylvania,United States,0.2,-1049.3406,7,4663.736,-0.225
US-2023-158379,9/22/2022,9/26/2022,Joseph Airdo,Logitech,Logitech Wireless Marathon Mouse M705,Consumer,Technology,Accessories,East,19134,Philadelphia,Pennsylvania,United States,0.2,22.9954,2,79.984,0.2875
US-2023-161053,9/22/2022,9/23/2022,Joel Eaton,Ibico,Ibico EB-19 Dual Function Manual Binding System,Consumer,Office Supplies,Binders,South,72701,Fayetteville,Arkansas,United States,0,318.3016,4,691.96,0.46
US-2023-161053,9/22/2022,9/23/2022,Joel Eaton,Verbatim,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Consumer,Technology,Accessories,South,72701,Fayetteville,Arkansas,United States,0,15.378,5,34.95,0.44
US-2023-161970,9/22/2022,9/27/2022,Peter Bühler,Other,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Consumer,Office Supplies,Art,South,30080,Smyrna,Georgia,United States,0,6.4584,3,17.94,0.36
US-2023-161970,9/22/2022,9/27/2022,Peter Bühler,Xerox,Xerox 219,Consumer,Office Supplies,Paper,South,30080,Smyrna,Georgia,United States,0,6.2208,2,12.96,0.48
US-2023-162789,9/22/2022,9/24/2022,Logan Currie,Eldon,Eldon 500 Class Desk Accessories,Consumer,Furniture,Furnishings,East,10035,New York City,New York,United States,0,3.9831,1,12.07,0.33
US-2023-162789,9/22/2022,9/24/2022,Logan Currie,WD My Passport,WD My Passport Ultra 2TB Portable External Hard Drive,Consumer,Technology,Accessories,East,10035,New York City,New York,United States,0,171.36,9,1071,0.16
US-2023-166317,9/22/2022,9/26/2022,Jim Epp,ACCOHIDE,ACCOHIDE Binder by Acco,Corporate,Office Supplies,Binders,Central,53209,Milwaukee,Wisconsin,United States,0,15.5288,8,33.04,0.47
US-2023-166317,9/22/2022,9/26/2022,Jim Epp,Xerox,Xerox 1940,Corporate,Office Supplies,Paper,Central,53209,Milwaukee,Wisconsin,United States,0,107.7216,4,219.84,0.49
